,estimate,estimate1,estimate2,statistic,p.value,parameter,conf.low,conf.high,method,alternative,nodenum,density,metric,term,std.error,nodename
1098,0.153327812,NA,NA,3.615483302,0.000540417,NA,NA,NA,NA,NA,190,0.15,within.module.deg.zscore,age:groupbpd,0.042408663,Right SupraMarginal Gyrus
1099,0.138341511,NA,NA,3.149771966,0.002346883,NA,NA,NA,NA,NA,190,0.16,within.module.deg.zscore,age:groupbpd,0.043921119,Right SupraMarginal Gyrus
1100,0.155508691,NA,NA,3.547843886,0.00067397,NA,NA,NA,NA,NA,190,0.17,within.module.deg.zscore,age:groupbpd,0.043831887,Right SupraMarginal Gyrus
1101,0.132501718,NA,NA,3.059713082,0.003072357,NA,NA,NA,NA,NA,190,0.18,within.module.deg.zscore,age:groupbpd,0.043305276,Right SupraMarginal Gyrus
1102,0.146236313,NA,NA,3.456433272,0.000904756,NA,NA,NA,NA,NA,190,0.19,within.module.deg.zscore,age:groupbpd,0.042308444,Right SupraMarginal Gyrus
1103,0.162013399,NA,NA,3.845477798,0.000250465,NA,NA,NA,NA,NA,190,0.2,within.module.deg.zscore,age:groupbpd,0.042130889,Right SupraMarginal Gyrus
1104,-0.19200233,0.50707379,0.69907612,-3.603596033,0.000831557,41.59117746,-0.299558575,-0.084446085,Welch Two Sample t-test,two.sided,4,0.03,gateway.coeff.btw,NA,NA,Left Inferior Temporal Gyrus
1105,-0.170548482,0.561072309,0.731620791,-3.725390416,0.000545825,44.61548529,-0.262776132,-0.078320832,Welch Two Sample t-test,two.sided,4,0.04,gateway.coeff.btw,NA,NA,Left Inferior Temporal Gyrus
1106,-0.044162818,0.746172512,0.79033533,-2.986334515,0.004442981,47.8013965,-0.073899885,-0.014425751,Welch Two Sample t-test,two.sided,27,0.15,gateway.coeff.btw,NA,NA,Left Postcentral Gyrus
1107,0.156874919,0.691065077,0.534190158,3.094917057,0.003052653,56.85837544,0.055368624,0.258381215,Welch Two Sample t-test,two.sided,159,0.04,gateway.coeff.btw,NA,NA,Right Cuneus
1108,0.134663231,0.715306049,0.580642818,3.091828072,0.003011938,60.23784415,0.047548201,0.22177826,Welch Two Sample t-test,two.sided,159,0.05,gateway.coeff.btw,NA,NA,Right Cuneus
1109,0.172879694,0.719253635,0.546373941,3.678667754,0.000668859,41.45275455,0.078002451,0.267756936,Welch Two Sample t-test,two.sided,241,0.04,gateway.coeff.btw,NA,NA,Right Inferior Frontal Gyrus (p. Triangularis)
1110,0.122338541,0.762367459,0.640028918,3.071384861,0.003755532,41.41607711,0.041921286,0.202755796,Welch Two Sample t-test,two.sided,241,0.07,gateway.coeff.btw,NA,NA,Right Inferior Frontal Gyrus (p. Triangularis)
1111,0.029029653,0.787858837,0.758829184,2.95437963,0.004509174,58.44209379,0.009363999,0.048695307,Welch Two Sample t-test,two.sided,241,0.14,gateway.coeff.btw,NA,NA,Right Inferior Frontal Gyrus (p. Triangularis)
1112,0.030918909,0.786484514,0.755565605,3.070984422,0.00305478,68.75571004,0.010832371,0.051005448,Welch Two Sample t-test,two.sided,9,0.12,gateway.coeff.btw,NA,NA,Right Inferior Temporal Gyrus
1113,0.189424776,0.743793214,0.554368438,3.565317207,0.001044012,36.17726173,0.081690771,0.297158781,Welch Two Sample t-test,two.sided,49,0.04,gateway.coeff.btw,NA,NA,Right Superior Frontal Gyrus
1114,0.150957568,0.761453393,0.610495826,3.781310352,0.000540911,37.73972123,0.070121345,0.231793791,Welch Two Sample t-test,two.sided,49,0.05,gateway.coeff.btw,NA,NA,Right Superior Frontal Gyrus
1115,0.126336352,0.773088111,0.646751759,3.230269156,0.002477438,39.93286327,0.047287625,0.20538508,Welch Two Sample t-test,two.sided,49,0.07,gateway.coeff.btw,NA,NA,Right Superior Frontal Gyrus
1116,0.056424343,0.774842793,0.71841845,3.020779919,0.003758874,57.46880858,0.019027436,0.09382125,Welch Two Sample t-test,two.sided,72,0.12,gateway.coeff.btw,NA,NA,Right SupraMarginal Gyrus
1117,0.056842391,0.779884249,0.723041859,3.15282896,0.002694085,51.58793622,0.020657652,0.093027129,Welch Two Sample t-test,two.sided,72,0.13,gateway.coeff.btw,NA,NA,Right SupraMarginal Gyrus
1118,0.044989184,0.784594041,0.739604857,2.966804671,0.004499525,53.22194887,0.014576635,0.075401734,Welch Two Sample t-test,two.sided,72,0.14,gateway.coeff.btw,NA,NA,Right SupraMarginal Gyrus
1119,-0.256816395,0.3673896,0.624205995,-3.50247388,0.001116032,41.58937637,-0.404834091,-0.1087987,Welch Two Sample t-test,two.sided,262,0.01,gateway.coeff.btw,NA,NA,RightPrecentral Gyrus
1120,0.051300686,0.792568563,0.741267877,3.098349878,0.003209769,49.31728442,0.018032715,0.084568657,Welch Two Sample t-test,two.sided,262,0.14,gateway.coeff.btw,NA,NA,RightPrecentral Gyrus
1121,0.030324874,0.799244969,0.768920095,3.085492108,0.003008177,63.54830217,0.010688073,0.049961675,Welch Two Sample t-test,two.sided,262,0.17,gateway.coeff.btw,NA,NA,RightPrecentral Gyrus
1122,-0.654370456,-0.243172679,0.411197777,-3.089180922,0.00301945,61.07862594,-1.077932742,-0.23080817,Welch Two Sample t-test,two.sided,206,0.01,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1123,-0.694324213,-0.249514052,0.444810161,-3.339937262,0.001400899,64.04122753,-1.109617904,-0.279030522,Welch Two Sample t-test,two.sided,206,0.02,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1124,-0.500642697,-0.335931868,0.16471083,-2.979498316,0.003949513,71.03549312,-0.835680491,-0.165604903,Welch Two Sample t-test,two.sided,189,0.03,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1125,-0.696549975,-0.265099517,0.431450458,-3.337031352,0.001403481,65.03211424,-1.113415503,-0.279684447,Welch Two Sample t-test,two.sided,206,0.03,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1126,-0.620987599,-0.201124144,0.419863455,-2.941868191,0.004466628,67.51217804,-1.04225855,-0.199716649,Welch Two Sample t-test,two.sided,206,0.04,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1127,-0.636738004,-0.19289857,0.443839434,-2.988020521,0.003896422,68.42274562,-1.061918743,-0.211557264,Welch Two Sample t-test,two.sided,206,0.06,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1128,-0.647356402,-0.21864929,0.428707113,-3.1790968,0.002204161,69.71012563,-1.053511392,-0.241201412,Welch Two Sample t-test,two.sided,206,0.07,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1129,-0.634284162,-0.212611404,0.421672758,-3.171593525,0.002252435,69.88115343,-1.033161788,-0.235406535,Welch Two Sample t-test,two.sided,206,0.08,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1130,-0.630556543,-0.204522642,0.426033901,-3.18054808,0.002187975,70.28435279,-1.025933659,-0.235179428,Welch Two Sample t-test,two.sided,206,0.09,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1131,-0.639796496,-0.214332557,0.425463939,-3.199676691,0.002052608,71.46115944,-1.038454065,-0.241138927,Welch Two Sample t-test,two.sided,206,0.1,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1132,-0.620662192,-0.199244635,0.421417556,-3.108899108,0.002689281,71.99195172,-1.018639027,-0.222685356,Welch Two Sample t-test,two.sided,206,0.11,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1133,-0.605146057,-0.188541702,0.416604355,-3.045900753,0.003232293,72.59471836,-1.001143135,-0.20914898,Welch Two Sample t-test,two.sided,206,0.12,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1134,-0.639229722,-0.186908281,0.452321441,-3.221029136,0.001915373,72.30267087,-1.03481448,-0.243644964,Welch Two Sample t-test,two.sided,206,0.13,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1135,-0.649065031,-0.194448462,0.454616569,-3.303578574,0.001488343,72.08470316,-1.040719561,-0.2574105,Welch Two Sample t-test,two.sided,206,0.14,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1136,-0.642939901,-0.176683395,0.466256506,-3.239252706,0.001812983,72.17320297,-1.038594342,-0.247285459,Welch Two Sample t-test,two.sided,206,0.15,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1137,-0.652172375,-0.179772387,0.472399988,-3.294827686,0.001523009,72.81204863,-1.046679863,-0.257664886,Welch Two Sample t-test,two.sided,206,0.16,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1138,-0.659829325,-0.180496846,0.479332479,-3.364684817,0.001224213,72.98168611,-1.050666381,-0.268992269,Welch Two Sample t-test,two.sided,206,0.17,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1139,-0.663744186,-0.194555393,0.469188792,-3.403912296,0.001078159,73.59794346,-1.052314484,-0.275173887,Welch Two Sample t-test,two.sided,206,0.18,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1140,-0.669659128,-0.184225855,0.485433273,-3.404556992,0.001076213,73.559535,-1.061621345,-0.27769691,Welch Two Sample t-test,two.sided,206,0.19,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1141,-0.697940016,-0.206153043,0.491786973,-3.585416228,0.000600091,74.10044477,-1.085801405,-0.310078627,Welch Two Sample t-test,two.sided,206,0.2,between.module.deg.zscore,NA,NA,Right Middle Frontal Gyrus
1142,-0.64204808,-0.375635115,0.266412965,-3.19737726,0.002175649,62.60088534,-1.043374139,-0.240722021,Welch Two Sample t-test,two.sided,218,0.02,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1143,-0.728234102,-0.381107466,0.347126636,-3.6348611,0.000561283,62.95133039,-1.128602014,-0.32786619,Welch Two Sample t-test,two.sided,218,0.03,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1144,-0.721227423,-0.332823325,0.388404098,-3.252965554,0.001795603,66.54259006,-1.163825986,-0.278628859,Welch Two Sample t-test,two.sided,218,0.04,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1145,-0.710629277,-0.318440911,0.392188366,-3.273602912,0.001672631,67.87526332,-1.14381738,-0.277441175,Welch Two Sample t-test,two.sided,218,0.05,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1146,0.649308297,0.418254196,-0.231054101,2.905163571,0.004819298,75.1208771,0.204082301,1.094534292,Welch Two Sample t-test,two.sided,49,0.06,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1147,-0.703038876,-0.292685054,0.410353822,-3.340989711,0.001366355,67.1753336,-1.123035425,-0.283042328,Welch Two Sample t-test,two.sided,218,0.06,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1148,-0.708694154,-0.27198925,0.436704904,-3.287321504,0.001595904,68.70139037,-1.13880596,-0.278582347,Welch Two Sample t-test,two.sided,218,0.07,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1149,-0.67594584,-0.261096225,0.414849616,-3.133039228,0.002516912,70.77320091,-1.106158321,-0.24573336,Welch Two Sample t-test,two.sided,218,0.08,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1150,-0.651318408,-0.251822292,0.399496116,-2.952831629,0.004253542,71.76326083,-1.091049779,-0.211587038,Welch Two Sample t-test,two.sided,218,0.09,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1151,-0.716714328,-0.280484437,0.436229892,-3.243231669,0.001803654,70.86775306,-1.15736555,-0.276063107,Welch Two Sample t-test,two.sided,218,0.1,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1152,-0.726306899,-0.283429214,0.442877685,-3.36825377,0.001223195,71.25638778,-1.15624022,-0.296373578,Welch Two Sample t-test,two.sided,218,0.11,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1153,-0.730471399,-0.288592047,0.441879352,-3.416659303,0.001051001,71.23009277,-1.156746583,-0.304196215,Welch Two Sample t-test,two.sided,218,0.12,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1154,-0.708109162,-0.293793995,0.414315167,-3.281417743,0.001581946,73.45509613,-1.138140431,-0.278077893,Welch Two Sample t-test,two.sided,218,0.13,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1155,-0.689315007,-0.282832563,0.406482444,-3.222892086,0.001892603,73.54133554,-1.115526138,-0.263103876,Welch Two Sample t-test,two.sided,218,0.14,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1156,-0.681324559,-0.267242386,0.414082173,-3.257056368,0.001696231,74.49084294,-1.098087441,-0.264561677,Welch Two Sample t-test,two.sided,218,0.15,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1157,-0.634528858,-0.245182483,0.389346376,-2.981358636,0.003862296,75.40390518,-1.058474947,-0.210582769,Welch Two Sample t-test,two.sided,218,0.16,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1158,-0.640722654,-0.255433258,0.385289397,-3.004479767,0.003607727,75.55840438,-1.065498484,-0.215946825,Welch Two Sample t-test,two.sided,218,0.17,between.module.deg.zscore,NA,NA,Right Superior Frontal Gyrus
1159,-0.567840805,-0.390295782,0.177545023,-2.920699778,0.004683868,70.7013848,-0.955530527,-0.180151083,Welch Two Sample t-test,two.sided,14,0.06,between.module.deg.zscore,NA,NA,Within 1 mm: Left Middle Cingulate Cortex
1160,0.098669348,NA,NA,2.682862603,0.00897562,NA,NA,NA,NA,NA,197,0.03,between.module.deg.zscore,age,0.036777637,Left Middle Frontal Gyrus
1161,0.099608813,NA,NA,2.661592891,0.00950943,NA,NA,NA,NA,NA,197,0.06,between.module.deg.zscore,age,0.037424511,Left Middle Frontal Gyrus
1162,0.10265155,NA,NA,2.752807352,0.007407031,NA,NA,NA,NA,NA,197,0.08,between.module.deg.zscore,age,0.037289769,Left Middle Frontal Gyrus
1163,0.100428651,NA,NA,2.703109338,0.008492989,NA,NA,NA,NA,NA,197,0.15,between.module.deg.zscore,age,0.037153011,Left Middle Frontal Gyrus
1164,0.102513391,NA,NA,2.766812623,0.007124813,NA,NA,NA,NA,NA,197,0.17,between.module.deg.zscore,age,0.037051078,Left Middle Frontal Gyrus
1165,0.104545382,NA,NA,2.895445585,0.004957346,NA,NA,NA,NA,NA,197,0.18,between.module.deg.zscore,age,0.036106837,Left Middle Frontal Gyrus
1166,0.103603419,NA,NA,2.903137884,0.004849351,NA,NA,NA,NA,NA,197,0.19,between.module.deg.zscore,age,0.035686703,Left Middle Frontal Gyrus
1167,0.104097334,NA,NA,2.961533384,0.00409767,NA,NA,NA,NA,NA,197,0.2,between.module.deg.zscore,age,0.035149809,Left Middle Frontal Gyrus
1168,-0.107167087,NA,NA,-3.19636733,0.002037665,NA,NA,NA,NA,NA,174,0.01,between.module.deg.zscore,age,0.033527776,Left Precentral Gyrus
1169,-0.108997634,NA,NA,-3.157001331,0.002296193,NA,NA,NA,NA,NA,174,0.02,between.module.deg.zscore,age,0.034525685,Left Precentral Gyrus
1170,-0.101859231,NA,NA,-3.006556458,0.003593412,NA,NA,NA,NA,NA,174,0.03,between.module.deg.zscore,age,0.033879035,Left Precentral Gyrus
1171,-0.091146632,NA,NA,-2.701692294,0.008525982,NA,NA,NA,NA,NA,174,0.04,between.module.deg.zscore,age,0.033736867,Left Precentral Gyrus
1172,-0.093838885,NA,NA,-2.803624181,0.006429343,NA,NA,NA,NA,NA,174,0.06,between.module.deg.zscore,age,0.033470565,Left Precentral Gyrus
1173,-0.091170217,NA,NA,-2.711137099,0.008308271,NA,NA,NA,NA,NA,174,0.07,between.module.deg.zscore,age,0.033628036,Left Precentral Gyrus
1174,-0.101160702,NA,NA,-3.010863947,0.003548314,NA,NA,NA,NA,NA,174,0.08,between.module.deg.zscore,age,0.033598563,Left Precentral Gyrus
1175,-0.101579536,NA,NA,-2.935267841,0.004421329,NA,NA,NA,NA,NA,174,0.09,between.module.deg.zscore,age,0.034606564,Left Precentral Gyrus
1176,-0.110253009,NA,NA,-3.140528229,0.002413218,NA,NA,NA,NA,NA,174,0.1,between.module.deg.zscore,age,0.035106518,Left Precentral Gyrus
1177,-0.11210706,NA,NA,-3.178466339,0.002151653,NA,NA,NA,NA,NA,174,0.11,between.module.deg.zscore,age,0.035270803,Left Precentral Gyrus
1178,-0.111006111,NA,NA,-3.131211735,0.002481844,NA,NA,NA,NA,NA,174,0.12,between.module.deg.zscore,age,0.035451487,Left Precentral Gyrus
1179,-0.109913101,NA,NA,-3.113586285,0.002616683,NA,NA,NA,NA,NA,174,0.13,between.module.deg.zscore,age,0.035301126,Left Precentral Gyrus
1180,-0.105855225,NA,NA,-2.997480104,0.003690184,NA,NA,NA,NA,NA,174,0.14,between.module.deg.zscore,age,0.035314738,Left Precentral Gyrus
1181,-0.103230032,NA,NA,-2.908809267,0.004771122,NA,NA,NA,NA,NA,174,0.15,between.module.deg.zscore,age,0.035488759,Left Precentral Gyrus
1182,-0.101105758,NA,NA,-2.831814967,0.005939485,NA,NA,NA,NA,NA,174,0.16,between.module.deg.zscore,age,0.035703519,Left Precentral Gyrus
1183,-0.100506308,NA,NA,-2.793553491,0.006613141,NA,NA,NA,NA,NA,174,0.17,between.module.deg.zscore,age,0.035977943,Left Precentral Gyrus
1184,-0.100271763,NA,NA,-2.824099193,0.006070032,NA,NA,NA,NA,NA,174,0.18,between.module.deg.zscore,age,0.035505751,Left Precentral Gyrus
1185,-0.09767047,NA,NA,-2.717250017,0.00817008,NA,NA,NA,NA,NA,174,0.19,between.module.deg.zscore,age,0.035944602,Left Precentral Gyrus
1186,0.095535422,NA,NA,2.767501958,0.00711118,NA,NA,NA,NA,NA,68,0.16,between.module.deg.zscore,age,0.034520453,Left SupraMarginal Gyrus
1187,0.097200632,NA,NA,2.838163623,0.005834009,NA,NA,NA,NA,NA,68,0.17,between.module.deg.zscore,age,0.03424772,Left SupraMarginal Gyrus
1188,0.094754601,NA,NA,2.766253989,0.007135879,NA,NA,NA,NA,NA,68,0.18,between.module.deg.zscore,age,0.03425376,Left SupraMarginal Gyrus
1189,0.096655841,NA,NA,2.821091825,0.006121625,NA,NA,NA,NA,NA,68,0.19,between.module.deg.zscore,age,0.034261856,Left SupraMarginal Gyrus
1190,0.09792489,NA,NA,2.835274906,0.005881786,NA,NA,NA,NA,NA,68,0.2,between.module.deg.zscore,age,0.034538058,Left SupraMarginal Gyrus
1191,0.121930298,NA,NA,3.020064856,0.003453738,NA,NA,NA,NA,NA,193,0.01,between.module.deg.zscore,age,0.040373404,Right Middle Frontal Gyrus
1192,0.109625104,NA,NA,2.678146759,0.009091563,NA,NA,NA,NA,NA,193,0.02,between.module.deg.zscore,age,0.040933195,Right Middle Frontal Gyrus
1193,0.117988502,NA,NA,2.994521847,0.003722244,NA,NA,NA,NA,NA,193,0.03,between.module.deg.zscore,age,0.03940145,Right Middle Frontal Gyrus
1194,0.118376869,NA,NA,3.032969509,0.00332503,NA,NA,NA,NA,NA,193,0.04,between.module.deg.zscore,age,0.039030023,Right Middle Frontal Gyrus
1195,0.112097041,NA,NA,2.807993217,0.006351072,NA,NA,NA,NA,NA,193,0.05,between.module.deg.zscore,age,0.039920695,Right Middle Frontal Gyrus
1196,0.10764578,NA,NA,2.685035364,0.008922656,NA,NA,NA,NA,NA,193,0.06,between.module.deg.zscore,age,0.04009101,Right Middle Frontal Gyrus
1197,0.103116703,NA,NA,2.691998507,0.008754831,NA,NA,NA,NA,NA,40,0.06,between.module.deg.zscore,age,0.038304888,Right SMA
1198,0.105261199,NA,NA,2.653043899,0.009732004,NA,NA,NA,NA,NA,40,0.11,between.module.deg.zscore,age,0.039675634,Right SMA
1199,0.109536554,NA,NA,2.819320539,0.006152201,NA,NA,NA,NA,NA,40,0.12,between.module.deg.zscore,age,0.038852111,Right SMA
1200,0.110187853,NA,NA,2.873819843,0.005272958,NA,NA,NA,NA,NA,40,0.13,between.module.deg.zscore,age,0.038341949,Right SMA
1201,0.109671954,NA,NA,2.849985521,0.005642179,NA,NA,NA,NA,NA,40,0.14,between.module.deg.zscore,age,0.038481583,Right SMA
1202,0.109928338,NA,NA,2.853537982,0.005585679,NA,NA,NA,NA,NA,40,0.15,between.module.deg.zscore,age,0.038523524,Right SMA
1203,0.114706949,NA,NA,2.989886757,0.003772995,NA,NA,NA,NA,NA,40,0.16,between.module.deg.zscore,age,0.038364981,Right SMA
1204,0.118148192,NA,NA,3.114090663,0.002612731,NA,NA,NA,NA,NA,40,0.17,between.module.deg.zscore,age,0.037939869,Right SMA
1205,0.118446385,NA,NA,3.085915817,0.002842216,NA,NA,NA,NA,NA,40,0.18,between.module.deg.zscore,age,0.038382896,Right SMA
1206,0.12049212,NA,NA,3.132169843,0.002474704,NA,NA,NA,NA,NA,40,0.19,between.module.deg.zscore,age,0.038469216,Right SMA
1207,0.118316391,NA,NA,3.067823986,0.002999329,NA,NA,NA,NA,NA,40,0.2,between.module.deg.zscore,age,0.038566877,Right SMA
1208,-0.107907279,NA,NA,-2.684842191,0.008927353,NA,NA,NA,NA,NA,108,0.03,between.module.deg.zscore,age,0.040191293,Right Superior Medial Gyrus
1209,0.111461981,NA,NA,2.914827633,0.004689383,NA,NA,NA,NA,NA,180,0.07,between.module.deg.zscore,age,0.038239648,Right Superior Orbital Gyrus
1210,0.1081785,NA,NA,2.82452273,0.006062798,NA,NA,NA,NA,NA,180,0.08,between.module.deg.zscore,age,0.038299745,Right Superior Orbital Gyrus
1211,0.105161577,NA,NA,2.694542169,0.008694245,NA,NA,NA,NA,NA,180,0.09,between.module.deg.zscore,age,0.039027624,Right Superior Orbital Gyrus
1212,0.101006815,NA,NA,2.659534451,0.009562595,NA,NA,NA,NA,NA,180,0.1,between.module.deg.zscore,age,0.037979134,Right Superior Orbital Gyrus
1213,0.104228414,NA,NA,2.727207836,0.007949456,NA,NA,NA,NA,NA,180,0.11,between.module.deg.zscore,age,0.038217995,Right Superior Orbital Gyrus
1214,-0.107611528,NA,NA,-2.756286681,0.00733598,NA,NA,NA,NA,NA,190,0.04,between.module.deg.zscore,age,0.039042212,Right SupraMarginal Gyrus
1215,-0.110221559,NA,NA,-2.916606523,0.004665472,NA,NA,NA,NA,NA,190,0.05,between.module.deg.zscore,age,0.037791028,Right SupraMarginal Gyrus
1216,-0.107793411,NA,NA,-2.880632153,0.005171594,NA,NA,NA,NA,NA,190,0.06,between.module.deg.zscore,age,0.037420054,Right SupraMarginal Gyrus
1217,-0.114424579,NA,NA,-3.129946637,0.002491302,NA,NA,NA,NA,NA,190,0.07,between.module.deg.zscore,age,0.036557997,Right SupraMarginal Gyrus
1218,-0.110427475,NA,NA,-3.076395435,0.002923912,NA,NA,NA,NA,NA,190,0.08,between.module.deg.zscore,age,0.035895085,Right SupraMarginal Gyrus
1219,-0.105361738,NA,NA,-2.912598406,0.004719508,NA,NA,NA,NA,NA,190,0.09,between.module.deg.zscore,age,0.036174482,Right SupraMarginal Gyrus
1220,-0.104509422,NA,NA,-2.880035449,0.0051804,NA,NA,NA,NA,NA,190,0.1,between.module.deg.zscore,age,0.036287547,Right SupraMarginal Gyrus
1221,-0.10404551,NA,NA,-2.81557985,0.006217234,NA,NA,NA,NA,NA,190,0.11,between.module.deg.zscore,age,0.036953493,Right SupraMarginal Gyrus
1222,-0.106884556,NA,NA,-2.951812094,0.004214816,NA,NA,NA,NA,NA,190,0.12,between.module.deg.zscore,age,0.03620981,Right SupraMarginal Gyrus
1223,-0.10023086,NA,NA,-2.792325314,0.006635883,NA,NA,NA,NA,NA,190,0.13,between.module.deg.zscore,age,0.035895123,Right SupraMarginal Gyrus
1224,-0.098068251,NA,NA,-2.743008022,0.007610537,NA,NA,NA,NA,NA,190,0.14,between.module.deg.zscore,age,0.035752083,Right SupraMarginal Gyrus
1225,-0.094606738,NA,NA,-2.672676813,0.009227754,NA,NA,NA,NA,NA,190,0.17,between.module.deg.zscore,age,0.035397747,Right SupraMarginal Gyrus
1226,-0.094331349,NA,NA,-2.65469106,0.009688755,NA,NA,NA,NA,NA,190,0.18,between.module.deg.zscore,age,0.035533833,Right SupraMarginal Gyrus
1227,-0.096959835,NA,NA,-2.715104306,0.008218346,NA,NA,NA,NA,NA,190,0.19,between.module.deg.zscore,age,0.035711274,Right SupraMarginal Gyrus
1228,-0.099096971,NA,NA,-2.782917001,0.006812488,NA,NA,NA,NA,NA,190,0.2,between.module.deg.zscore,age,0.035609029,Right SupraMarginal Gyrus
1229,0.017393392,NA,NA,2.704079315,0.008541272,NA,NA,NA,NA,NA,152,0.09,gateway.coeff.btw,age,0.006432279,Left Calcarine Gyrus
1230,0.016786578,NA,NA,3.050660815,0.003181828,NA,NA,NA,NA,NA,152,0.1,gateway.coeff.btw,age,0.005502604,Left Calcarine Gyrus
1231,0.017446976,NA,NA,3.213339803,0.00195384,NA,NA,NA,NA,NA,152,0.11,gateway.coeff.btw,age,0.005429546,Left Calcarine Gyrus
1232,0.012628385,NA,NA,3.102970234,0.002712781,NA,NA,NA,NA,NA,152,0.14,gateway.coeff.btw,age,0.004069773,Left Calcarine Gyrus
1233,0.013527978,NA,NA,3.474967391,0.000858005,NA,NA,NA,NA,NA,152,0.15,gateway.coeff.btw,age,0.00389298,Left Calcarine Gyrus
1234,0.006878691,NA,NA,2.784296234,0.006786332,NA,NA,NA,NA,NA,152,0.18,gateway.coeff.btw,age,0.002470531,Left Calcarine Gyrus
1235,0.006867239,NA,NA,2.795830062,0.006571175,NA,NA,NA,NA,NA,152,0.19,gateway.coeff.btw,age,0.002456243,Left Calcarine Gyrus
1236,0.006684694,NA,NA,2.724169587,0.008016187,NA,NA,NA,NA,NA,152,0.2,gateway.coeff.btw,age,0.002453846,Left Calcarine Gyrus
1237,-0.034340201,NA,NA,-2.930971735,0.004726139,NA,NA,NA,NA,NA,27,0.03,gateway.coeff.btw,age,0.011716319,Left Postcentral Gyrus
1238,-0.032694675,NA,NA,-3.009001811,0.003690948,NA,NA,NA,NA,NA,27,0.04,gateway.coeff.btw,age,0.010865622,Left Postcentral Gyrus
1239,-0.030799918,NA,NA,-3.361605805,0.001283577,NA,NA,NA,NA,NA,27,0.05,gateway.coeff.btw,age,0.009162263,Left Postcentral Gyrus
1240,-0.029121161,NA,NA,-3.428713357,0.001034232,NA,NA,NA,NA,NA,27,0.06,gateway.coeff.btw,age,0.00849332,Left Postcentral Gyrus
1241,-0.00379894,NA,NA,-3.180517212,0.002138298,NA,NA,NA,NA,NA,27,0.2,gateway.coeff.btw,age,0.001194441,Left Postcentral Gyrus
1242,0.021428323,NA,NA,2.754923467,0.0074068,NA,NA,NA,NA,NA,24,0.05,gateway.coeff.btw,age,0.007778192,Left Precentral Gyrus
1243,-0.014902898,NA,NA,-3.516147182,0.000751709,NA,NA,NA,NA,NA,174,0.1,gateway.coeff.btw,age,0.004238417,Left Precentral Gyrus
1244,-0.021101496,NA,NA,-2.782836691,0.007020272,NA,NA,NA,NA,NA,232,0.04,gateway.coeff.btw,age,0.007582729,Left Putamen
1245,-0.020816521,NA,NA,-5.020887944,3.52E-06,NA,NA,NA,NA,NA,232,0.08,gateway.coeff.btw,age,0.004145984,Left Putamen
1246,-0.021667638,NA,NA,-5.305809809,1.15E-06,NA,NA,NA,NA,NA,232,0.09,gateway.coeff.btw,age,0.004083757,Left Putamen
1247,-0.021447225,NA,NA,-3.955333543,0.000173499,NA,NA,NA,NA,NA,232,0.1,gateway.coeff.btw,age,0.005422356,Left Putamen
1248,-0.013953432,NA,NA,-2.897871984,0.004939863,NA,NA,NA,NA,NA,232,0.11,gateway.coeff.btw,age,0.004815061,Left Putamen
1249,-0.032617464,NA,NA,-3.687141517,0.000513802,NA,NA,NA,NA,NA,98,0.02,gateway.coeff.btw,age,0.008846274,Left Superior Medial Gyrus
